time_s,voltage_V,current_A,power_W,temperature_K,capacity_Ah,soc,energy_Wh,anode_potential_V
167.0,3.889203184308669,96.28916287483662,374.48811886723064,299.13017839067464,2.87027720943547,0.9143443824914848,11.242147272385695,0.16350153675048681
168.0,3.925668449692263,58.81498366379283,230.88812573811737,299.1366334748639,2.8914857793367688,0.9140809219958165,11.325004842062523,0.14703632024898505
169.0,3.910122844720695,73.73558402576583,288.31519156796935,299.1417147178916,2.9098930619553176,0.9138522600999339,11.39711647033314,0.15384486146199694
170.0,3.9266895890895617,57.0637566314511,224.07165907905946,299.14669790006394,2.9280572433131447,0.9136266180954888,11.468280850237335,0.14639580140495356
171.0,3.877106315634438,105.14423126344776,407.65536308404126,299.1539302950299,2.950561751426223,0.9133470589884941,11.556021397362226,0.1678109330873938
172.0,3.8766091884566,102.46328898365137,397.21012755350677,299.1647193535188,2.979396318936725,0.9129888656032704,11.66780825372782,0.1669148140867447
173.0,3.9329250302185454,45.902408971580385,180.53073319165682,299.17108277398336,2.9998456571805705,0.912734836556763,11.747578540198802,0.14195847909137058
174.0,3.890495685635948,87.41499374154539,340.0876560113757,299.1764455156365,3.0183436310116556,0.912505048061967,11.819886731965644,0.16065443340282576
175.0,3.874312147877723,101.36099466616503,392.7041329560923,299.1859611242816,3.044849946420521,0.912175777063099,11.922759018921496,0.1669427169150216
176.0,3.9204014634163653,54.67269476604788,214.33891256973038,299.192808410532,3.0662370985124294,0.911910098155125,12.006075556546813,0.14642520293309047
177.0,3.895655045024593,78.83718105666013,307.1224621188953,299.19818731809613,3.0847737755852944,0.9116798288747168,12.078500808012851,0.15733646083455932
178.0,3.8718671009559986,100.82131539818465,390.3667341653396,299.2069480602402,3.1098009846799393,0.9113689318673299,12.175681552764207,0.16713402908181746
179.0,3.927156973324746,45.63551546606038,179.21783279380833,299.21340672045943,3.1301120505804922,0.9111166204896832,12.254789296144255,0.14272950689594438
180.0,3.826992021806499,144.70681251169518,553.7918169833063,299.223608660045,3.1565283486518587,0.9107884677186104,12.356942677411086,0.18606799567013432
181.0,3.8426603194996893,122.74210520269038,471.6562171942347,299.2408037231408,3.1936105892574687,0.9103278187669879,12.499136345951854,0.17732884108670455
182.0,3.8041151526644095,157.82695563238696,600.3919134200567,299.2598542747796,3.232563614714548,0.9098439302519932,12.64803293901904,0.19253400669174034
183.0,3.7944633682062294,160.7531246949732,609.971842979764,299.28378931658466,3.276810536256374,0.9092942790527158,12.816139065044558,0.19451240831131958
184.0,3.7887048929855496,159.54564794100256,604.4713770086263,299.3084508331696,3.321296721961312,0.9087416556278097,12.984811641789761,0.19491490486634647
185.0,3.995812609309509,-40.60848897926181,-162.26391230834057,299.31576842796034,3.3371940440627825,0.9085441733656797,13.045622036915542,0.10709572238957414
186.0,4.038765360728835,-73.03440646882893,-294.96883098769626,299.31538282665497,3.321397046150206,0.9087404093645937,12.982117486089166,0.0918893495693161
187.0,4.046402340188418,-71.41729009600758,-288.9830897744002,299.31592297228207,3.301334712729181,0.9089896308977741,12.901013061636641,0.09129044030010655
188.0,4.008304327409425,-27.24044098187836,-109.18797746820408,299.31576563578784,3.287617214896842,0.9091600345975547,12.84571281881659,0.10987397148092176
189.0,4.058520061872204,-69.88595805196938,-283.63356279707705,299.3157492776971,3.2741065603206994,0.9093278688158919,12.791154241245733,0.08923411312651819
190.0,3.944388688392236,45.622097964719856,179.95128715276346,299.3160946279466,3.270594913146454,0.9093714917621558,12.776754342508774,0.14087323761913523
191.0,3.9086353151736866,80.31111631021423,313.9068654111248,299.3204625788155,3.288072813245241,0.9091543749907423,12.845345766812704,0.1559009860541261
192.0,3.9302529437374254,57.5482823569151,226.1793061402981,299.3254472932494,3.3070587786381105,0.9089185244889675,12.91975611415361,0.14556233470564323
193.0,3.9370744230845505,50.790363707993116,199.9654418939015,299.32876123285394,3.3219467746244247,0.9087335804394481,12.978327267516995,0.1423771180262296
194.0,3.9401086095341187,48.09996829198348,189.51909918556223,299.33161815346864,3.3355890611324024,0.9085641110418334,13.03206336286629,0.14099058566122458
195.0,3.9005783858341574,86.6188530571014,337.86362604027465,299.3365834412546,3.3543869307672374,0.9083305971333262,13.105715104186464,0.15813553236234584
196.0,3.921231325708285,64.39168088137124,252.49467618704418,299.342529960941,3.3753569844780915,0.9080700995717007,13.18770916198299,0.14829530075956748
197.0,3.895833312189375,88.47522595795685,344.6847325904904,299.3486430525379,3.396581970292194,0.9078064351516497,13.27065101852325,0.15907638321637324
198.0,3.93618503649834,47.442237661080156,186.7414259795417,299.35378565476935,3.415444348818282,0.907572119890456,13.344459567670171,0.14082227099876266
199.0,3.9206723681853153,62.89892660792468,246.60608354020638,299.35735621741406,3.4307669012162703,0.9073817776246426,13.404646759318737,0.1477721684156969
200.0,3.9056802266836304,76.88980848268054,300.30700462429667,299.3627719337024,3.4504713400239155,0.9071370019872805,13.481727628409649,0.1540221232674096
201.0,3.8880712431603532,92.71505499580346,360.4827391372141,299.37021009971875,3.4741815591461855,0.9068424651037741,13.574103700381759,0.16111798902206703
202.0,3.916123587368605,63.18373162618563,247.43530175927327,299.3766995236486,3.4958266875827646,0.906573581520711,13.658535713828469,0.148206739815341
203.0,3.895944532825925,82.39385770228546,321.0018994536562,299.3825366077065,3.5161590739781245,0.9063210052921972,13.7379387496988,0.1568717321635043
204.0,3.8775479608283256,98.85069435827353,383.2983083353876,299.3909284555243,3.541328891674056,0.9060083367493905,13.835758596613633,0.1642648439819004
205.0,3.8922187135513044,81.85559783213601,318.5998896911694,299.3993625510849,3.5664250561659734,0.9056965831532177,13.93324383994707,0.1570906166744394
206.0,3.9158218658362043,57.94085429953538,226.8860641913503,299.4048405073398,3.585654370856344,0.9054577096788031,14.008311880462768,0.14661061069854475
207.0,3.929806180078739,45.02300121997942,176.93166843996775,299.40820937636653,3.5999536336675124,0.9052800790848756,14.064397564961704,0.14077737709725027
208.0,3.8760076044617873,97.90870760257367,379.49489521060116,299.4141374643608,3.6199598641342785,0.9050315544828039,14.142404991630414,0.16427603308801658
209.0,3.928675540714258,44.84504622792095,176.18163623783323,299.41986591189095,3.63947918412983,0.9047890784580145,14.218524358785393,0.14076968496276554
210.0,3.819014716050554,154.53969875988858,590.1893837780341,299.43050954493833,3.6670374241679786,0.9044467400724474,14.324964902319925,0.18836899556936326
211.0,3.8305852832001195,135.5412608170003,519.2023589519904,299.4495669604095,3.707111991603348,0.9039489193589646,14.478248696138895,0.18108151635503494
212.0,3.803042476058462,158.66350253500144,603.4040395408199,299.4696618751952,3.747966468050343,0.9034414103347783,14.63416711170521,0.191316219870802
